grna_id	grna_target	chr	start	end
250514_VIC_CFB_TSS_Enhancers_1532	ENSG00000106799	chr9	99104917.0	99104937.0
250514_VIC_CFB_TSS_Enhancers_1534	ENSG00000106799	chr9	99104967.0	99104987.0
250514_VIC_CFB_TSS_Enhancers_1539	ENSG00000106799	chr9	99105111.0	99105131.0
250514_VIC_CFB_TSS_Enhancers_1535	ENSG00000106799	chr9	99104997.0	99105017.0
250514_VIC_CFB_TSS_Enhancers_1543	ENSG00000106799	chr9	99105237.0	99105257.0
250514_VIC_CFB_TSS_Enhancers_54_verified	ENSG00000106799	chr9	99105206.0	99105226.0
250514_VIC_CFB_TSS_Enhancers_165_verified	ENSG00000106799	chr9	99105108.0	99105128.0
250514_VIC_CFB_TSS_Enhancers_187_verified	ENSG00000106799	chr9	99105100.0	99105120.0
250514_VIC_CFB_TSS_Enhancers_240_verified	ENSG00000106799	chr9	99105189.0	99105209.0
250514_VIC_CFB_TSS_Enhancers_329_verified	ENSG00000106799	chr9	99105128.0	99105148.0
250514_VIC_CFB_TSS_Enhancers_2106	ENSG00000092068	chr14	23183888.0	23183908.0
250514_VIC_CFB_TSS_Enhancers_2093	ENSG00000092068	chr14	23183464.0	23183484.0
250514_VIC_CFB_TSS_Enhancers_2101	ENSG00000092068	chr14	23183661.0	23183681.0
250514_VIC_CFB_TSS_Enhancers_2097	ENSG00000092068	chr14	23183599.0	23183619.0
250514_VIC_CFB_TSS_Enhancers_2100	ENSG00000092068	chr14	23183627.0	23183647.0
250514_VIC_CFB_TSS_Enhancers_2099	ENSG00000092068	chr14	23183622.0	23183642.0
250514_VIC_CFB_TSS_Enhancers_2104	ENSG00000092068	chr14	23183758.0	23183778.0
250514_VIC_CFB_TSS_Enhancers_2098	ENSG00000092068	chr14	23183609.0	23183629.0
250514_VIC_CFB_TSS_Enhancers_2094	ENSG00000092068	chr14	23183515.0	23183535.0
250514_VIC_CFB_TSS_Enhancers_2103	ENSG00000092068	chr14	23183751.0	23183771.0
250514_VIC_CFB_TSS_Enhancers_2092	ENSG00000092068	chr14	23183423.0	23183443.0
250514_VIC_CFB_TSS_Enhancers_55_verified	ENSG00000092068	chr14	23183628.0	23183648.0
250514_VIC_CFB_TSS_Enhancers_251_verified	ENSG00000092068	chr14	23183622.0	23183641.0
250514_VIC_CFB_TSS_Enhancers_357_verified	ENSG00000092068	chr14	23183587.0	23183607.0
250514_VIC_CFB_TSS_Enhancers_1829	ENSG00000171862	chr10	87863585.0	87863605.0
250514_VIC_CFB_TSS_Enhancers_1822	ENSG00000171862	chr10	87863349.0	87863369.0
250514_VIC_CFB_TSS_Enhancers_1826	ENSG00000171862	chr10	87863487.0	87863507.0
250514_VIC_CFB_TSS_Enhancers_1820	ENSG00000171862	chr10	87863310.0	87863330.0
250514_VIC_CFB_TSS_Enhancers_1828	ENSG00000171862	chr10	87863545.0	87863565.0
250514_VIC_CFB_TSS_Enhancers_1830	ENSG00000171862	chr10	87863651.0	87863671.0
250514_VIC_CFB_TSS_Enhancers_1824	ENSG00000171862	chr10	87863461.0	87863481.0
250514_VIC_CFB_TSS_Enhancers_1817	ENSG00000171862	chr10	87863205.0	87863225.0
250514_VIC_CFB_TSS_Enhancers_1816	ENSG00000171862	chr10	87863191.0	87863211.0
250514_VIC_CFB_TSS_Enhancers_1821	ENSG00000171862	chr10	87863329.0	87863349.0
250514_VIC_CFB_TSS_Enhancers_1823	ENSG00000171862	chr10	87863439.0	87863459.0
250514_VIC_CFB_TSS_Enhancers_1827	ENSG00000171862	chr10	87863492.0	87863512.0
250514_VIC_CFB_TSS_Enhancers_57_verified	ENSG00000171862	chr10	87863676.0	87863687.0
250514_VIC_CFB_TSS_Enhancers_188_verified	ENSG00000171862	chr10	87863683.0	87863687.0
250514_VIC_CFB_TSS_Enhancers_365_verified	ENSG00000171862	chr10	87863634.0	87863654.0
250514_VIC_CFB_TSS_Enhancers_239	ENSG00000135636	chr2	71466881.0	71466901.0
250514_VIC_CFB_TSS_Enhancers_232	ENSG00000135636	chr2	71466652.0	71466672.0
250514_VIC_CFB_TSS_Enhancers_226	ENSG00000135636	chr2	71466462.0	71466482.0
250514_VIC_CFB_TSS_Enhancers_227	ENSG00000135636	chr2	71466503.0	71466523.0
250514_VIC_CFB_TSS_Enhancers_240	ENSG00000135636	chr2	71466925.0	71466945.0
250514_VIC_CFB_TSS_Enhancers_230	ENSG00000135636	chr2	71466601.0	71466621.0
250514_VIC_CFB_TSS_Enhancers_233	ENSG00000135636	chr2	71466687.0	71466707.0
250514_VIC_CFB_TSS_Enhancers_229	ENSG00000135636	chr2	71466544.0	71466564.0
250514_VIC_CFB_TSS_Enhancers_234	ENSG00000135636	chr2	71466730.0	71466750.0
250514_VIC_CFB_TSS_Enhancers_62_verified	ENSG00000135636	chr2	71466752.0	71466772.0
250514_VIC_CFB_TSS_Enhancers_81_verified	ENSG00000135636	chr2	71466721.0	71466741.0
250514_VIC_CFB_TSS_Enhancers_119_verified	ENSG00000135636	chr2	71466758.0	71466778.0
250514_VIC_CFB_TSS_Enhancers_286_verified	ENSG00000135636	chr2	71466805.0	71466824.0
250514_VIC_CFB_TSS_Enhancers_324_verified	ENSG00000135636	chr2	71466688.0	71466707.0
250514_VIC_CFB_TSS_Enhancers_382_verified	ENSG00000135636	chr2	71466707.0	71466727.0
250514_VIC_CFB_TSS_Enhancers_86	ENSG00000185630	chr1	164559428.0	164559448.0
250514_VIC_CFB_TSS_Enhancers_85	ENSG00000185630	chr1	164559395.0	164559415.0
250514_VIC_CFB_TSS_Enhancers_83	ENSG00000185630	chr1	164559305.0	164559325.0
250514_VIC_CFB_TSS_Enhancers_81	ENSG00000185630	chr1	164559251.0	164559271.0
250514_VIC_CFB_TSS_Enhancers_84	ENSG00000185630	chr1	164559309.0	164559329.0
250514_VIC_CFB_TSS_Enhancers_80	ENSG00000185630	chr1	164559247.0	164559267.0
250514_VIC_CFB_TSS_Enhancers_82	ENSG00000185630	chr1	164559302.0	164559322.0
250514_VIC_CFB_TSS_Enhancers_87	ENSG00000185630	chr1	164559451.0	164559471.0
250514_VIC_CFB_TSS_Enhancers_79	ENSG00000185630	chr1	164559215.0	164559235.0
250514_VIC_CFB_TSS_Enhancers_89	ENSG00000185630	chr1	164559520.0	164559540.0
250514_VIC_CFB_TSS_Enhancers_63_verified	ENSG00000185630	chr1	164559173.0	164559193.0
250514_VIC_CFB_TSS_Enhancers_142_verified	ENSG00000185630	chr1	164559390.0	164559410.0
250514_VIC_CFB_TSS_Enhancers_236_verified	ENSG00000185630	chr1	164559305.0	164559324.0
250514_VIC_CFB_TSS_Enhancers_353_verified	ENSG00000185630	chr1	164559427.0	164559447.0
250514_VIC_CFB_TSS_Enhancers_407_verified	ENSG00000185630	chr1	164559212.0	164559232.0
250514_VIC_CFB_TSS_Enhancers_2589	ENSG00000134030	chr18	48538875.0	48538895.0
250514_VIC_CFB_TSS_Enhancers_2599	ENSG00000134030	chr18	48539192.0	48539212.0
250514_VIC_CFB_TSS_Enhancers_2600	ENSG00000134030	chr18	48539273.0	48539293.0
250514_VIC_CFB_TSS_Enhancers_2594	ENSG00000134030	chr18	48538991.0	48539011.0
250514_VIC_CFB_TSS_Enhancers_2595	ENSG00000134030	chr18	48539053.0	48539073.0
250514_VIC_CFB_TSS_Enhancers_2587	ENSG00000134030	chr18	48538808.0	48538828.0
250514_VIC_CFB_TSS_Enhancers_2593	ENSG00000134030	chr18	48538983.0	48539003.0
250514_VIC_CFB_TSS_Enhancers_2597	ENSG00000134030	chr18	48539170.0	48539190.0
250514_VIC_CFB_TSS_Enhancers_2598	ENSG00000134030	chr18	48539182.0	48539202.0
250514_VIC_CFB_TSS_Enhancers_2596	ENSG00000134030	chr18	48539145.0	48539165.0
250514_VIC_CFB_TSS_Enhancers_64_verified	ENSG00000134030	chr18	48539146.0	48539166.0
250514_VIC_CFB_TSS_Enhancers_103_verified	ENSG00000134030	chr18	48539052.0	48539072.0
250514_VIC_CFB_TSS_Enhancers_157_verified	ENSG00000134030	chr18	48539199.0	48539218.0
250514_VIC_CFB_TSS_Enhancers_207_verified	ENSG00000134030	chr18	48539273.0	48539292.0
250514_VIC_CFB_TSS_Enhancers_392_verified	ENSG00000134030	chr18	48539044.0	48539064.0
250514_VIC_CFB_TSS_Enhancers_725	ENSG00000154122	chr5	14871824.0	14871844.0
250514_VIC_CFB_TSS_Enhancers_722	ENSG00000154122	chr5	14871620.0	14871640.0
250514_VIC_CFB_TSS_Enhancers_731	ENSG00000154122	chr5	14871971.0	14871991.0
250514_VIC_CFB_TSS_Enhancers_726	ENSG00000154122	chr5	14871829.0	14871849.0
250514_VIC_CFB_TSS_Enhancers_728	ENSG00000154122	chr5	14871864.0	14871884.0
250514_VIC_CFB_TSS_Enhancers_721	ENSG00000154122	chr5	14871597.0	14871617.0
250514_VIC_CFB_TSS_Enhancers_727	ENSG00000154122	chr5	14871835.0	14871855.0
250514_VIC_CFB_TSS_Enhancers_719	ENSG00000154122	chr5	14871533.0	14871553.0
250514_VIC_CFB_TSS_Enhancers_730	ENSG00000154122	chr5	14871943.0	14871963.0
250514_VIC_CFB_TSS_Enhancers_723	ENSG00000154122	chr5	14871676.0	14871696.0
250514_VIC_CFB_TSS_Enhancers_66_verified	ENSG00000154122	chr5	14871622.0	14871641.0
250514_VIC_CFB_TSS_Enhancers_144_verified	ENSG00000154122	chr5	14871677.0	14871697.0
250514_VIC_CFB_TSS_Enhancers_213_verified	ENSG00000154122	chr5	14871540.0	14871560.0
250514_VIC_CFB_TSS_Enhancers_302_verified	ENSG00000154122	chr5	14871607.0	14871626.0
250514_VIC_CFB_TSS_Enhancers_325_verified	ENSG00000154122	chr5	14871765.0	14871784.0
250514_VIC_CFB_TSS_Enhancers_1839	ENSG00000066468	chr10	121598515.0	121598535.0
250514_VIC_CFB_TSS_Enhancers_1834	ENSG00000066468	chr10	121598336.0	121598356.0
250514_VIC_CFB_TSS_Enhancers_1844	ENSG00000066468	chr10	121598638.0	121598658.0
250514_VIC_CFB_TSS_Enhancers_1845	ENSG00000066468	chr10	121598677.0	121598697.0
250514_VIC_CFB_TSS_Enhancers_1838	ENSG00000066468	chr10	121598503.0	121598523.0
250514_VIC_CFB_TSS_Enhancers_1833	ENSG00000066468	chr10	121598309.0	121598329.0
250514_VIC_CFB_TSS_Enhancers_1840	ENSG00000066468	chr10	121598546.0	121598566.0
250514_VIC_CFB_TSS_Enhancers_1831	ENSG00000066468	chr10	121598215.0	121598235.0
250514_VIC_CFB_TSS_Enhancers_1835	ENSG00000066468	chr10	121598356.0	121598376.0
250514_VIC_CFB_TSS_Enhancers_1832	ENSG00000066468	chr10	121598255.0	121598275.0
250514_VIC_CFB_TSS_Enhancers_67_verified	ENSG00000066468	chr10	121598422.0	121598442.0
250514_VIC_CFB_TSS_Enhancers_210_verified	ENSG00000066468	chr10	121598365.0	121598384.0
250514_VIC_CFB_TSS_Enhancers_226_verified	ENSG00000066468	chr10	121598357.0	121598376.0
250514_VIC_CFB_TSS_Enhancers_355_verified	ENSG00000066468	chr10	121598338.0	121598357.0
250514_VIC_CFB_TSS_Enhancers_401_verified	ENSG00000066468	chr10	121598237.0	121598257.0
250514_VIC_CFB_TSS_Enhancers_1290	ENSG00000155849	chr7	37448970.0	37448990.0
250514_VIC_CFB_TSS_Enhancers_1283	ENSG00000155849	chr7	37448712.0	37448732.0
250514_VIC_CFB_TSS_Enhancers_1280	ENSG00000155849	chr7	37448617.0	37448637.0
250514_VIC_CFB_TSS_Enhancers_1284	ENSG00000155849	chr7	37448734.0	37448754.0
250514_VIC_CFB_TSS_Enhancers_1292	ENSG00000155849	chr7	37449023.0	37449043.0
250514_VIC_CFB_TSS_Enhancers_1281	ENSG00000155849	chr7	37448622.0	37448642.0
250514_VIC_CFB_TSS_Enhancers_1282	ENSG00000155849	chr7	37448676.0	37448696.0
250514_VIC_CFB_TSS_Enhancers_1285	ENSG00000155849	chr7	37448742.0	37448762.0
250514_VIC_CFB_TSS_Enhancers_1294	ENSG00000155849	chr7	37449087.0	37449107.0
250514_VIC_CFB_TSS_Enhancers_1291	ENSG00000155849	chr7	37449000.0	37449020.0
250514_VIC_CFB_TSS_Enhancers_1286	ENSG00000155849	chr7	37448806.0	37448826.0
250514_VIC_CFB_TSS_Enhancers_1288	ENSG00000155849	chr7	37448843.0	37448863.0
250514_VIC_CFB_TSS_Enhancers_70_verified	ENSG00000155849	chr7	37448819.0	37448839.0
250514_VIC_CFB_TSS_Enhancers_72_verified	ENSG00000155849	chr7	37448813.0	37448833.0
250514_VIC_CFB_TSS_Enhancers_201_verified	ENSG00000155849	chr7	37448622.0	37448641.0
250514_VIC_CFB_TSS_Enhancers_962	ENSG00000146374	chr6	127118932.0	127118952.0
250514_VIC_CFB_TSS_Enhancers_963	ENSG00000146374	chr6	127118966.0	127118986.0
250514_VIC_CFB_TSS_Enhancers_959	ENSG00000146374	chr6	127118863.0	127118883.0
250514_VIC_CFB_TSS_Enhancers_966	ENSG00000146374	chr6	127119079.0	127119099.0
250514_VIC_CFB_TSS_Enhancers_960	ENSG00000146374	chr6	127118883.0	127118903.0
250514_VIC_CFB_TSS_Enhancers_965	ENSG00000146374	chr6	127119041.0	127119061.0
250514_VIC_CFB_TSS_Enhancers_955	ENSG00000146374	chr6	127118730.0	127118750.0
250514_VIC_CFB_TSS_Enhancers_953	ENSG00000146374	chr6	127118688.0	127118708.0
250514_VIC_CFB_TSS_Enhancers_961	ENSG00000146374	chr6	127118912.0	127118932.0
250514_VIC_CFB_TSS_Enhancers_956	ENSG00000146374	chr6	127118755.0	127118775.0
250514_VIC_CFB_TSS_Enhancers_957	ENSG00000146374	chr6	127118801.0	127118821.0
250514_VIC_CFB_TSS_Enhancers_73_verified	ENSG00000146374	chr6	127118741.0	127118761.0
250514_VIC_CFB_TSS_Enhancers_114_verified	ENSG00000146374	chr6	127118864.0	127118884.0
250514_VIC_CFB_TSS_Enhancers_192_verified	ENSG00000146374	chr6	127118689.0	127118709.0
250514_VIC_CFB_TSS_Enhancers_373_verified	ENSG00000146374	chr6	127118652.0	127118658.0
250514_VIC_CFB_TSS_Enhancers_1082	ENSG00000164532	chr7	35254163.0	35254183.0
250514_VIC_CFB_TSS_Enhancers_1078	ENSG00000164532	chr7	35254041.0	35254061.0
250514_VIC_CFB_TSS_Enhancers_1072	ENSG00000164532	chr7	35253850.0	35253870.0
250514_VIC_CFB_TSS_Enhancers_1073	ENSG00000164532	chr7	35253866.0	35253886.0
250514_VIC_CFB_TSS_Enhancers_1086	ENSG00000164532	chr7	35254319.0	35254339.0
250514_VIC_CFB_TSS_Enhancers_1081	ENSG00000164532	chr7	35254130.0	35254150.0
250514_VIC_CFB_TSS_Enhancers_1083	ENSG00000164532	chr7	35254186.0	35254206.0
250514_VIC_CFB_TSS_Enhancers_1084	ENSG00000164532	chr7	35254257.0	35254277.0
250514_VIC_CFB_TSS_Enhancers_1074	ENSG00000164532	chr7	35253905.0	35253925.0
250514_VIC_CFB_TSS_Enhancers_1075	ENSG00000164532	chr7	35253963.0	35253983.0
250514_VIC_CFB_TSS_Enhancers_74_verified	ENSG00000164532	chr7	35254042.0	35254062.0
250514_VIC_CFB_TSS_Enhancers_86_verified	ENSG00000164532	chr7	35254026.0	35254046.0
250514_VIC_CFB_TSS_Enhancers_281_verified	ENSG00000164532	chr7	35253850.0	35253867.0
250514_VIC_CFB_TSS_Enhancers_315_verified	ENSG00000164532	chr7	35254048.0	35254067.0
250514_VIC_CFB_TSS_Enhancers_321_verified	ENSG00000164532	chr7	35254069.0	35254088.0
250514_VIC_CFB_TSS_Enhancers_445	ENSG00000157445	chr3	54122773.0	54122793.0
250514_VIC_CFB_TSS_Enhancers_446	ENSG00000157445	chr3	54122823.0	54122843.0
250514_VIC_CFB_TSS_Enhancers_442	ENSG00000157445	chr3	54122682.0	54122702.0
250514_VIC_CFB_TSS_Enhancers_437	ENSG00000157445	chr3	54122571.0	54122591.0
250514_VIC_CFB_TSS_Enhancers_449	ENSG00000157445	chr3	54122873.0	54122893.0
250514_VIC_CFB_TSS_Enhancers_441	ENSG00000157445	chr3	54122669.0	54122689.0
250514_VIC_CFB_TSS_Enhancers_447	ENSG00000157445	chr3	54122840.0	54122860.0
250514_VIC_CFB_TSS_Enhancers_450	ENSG00000157445	chr3	54122889.0	54122909.0
250514_VIC_CFB_TSS_Enhancers_436	ENSG00000157445	chr3	54122557.0	54122577.0
250514_VIC_CFB_TSS_Enhancers_78_verified	ENSG00000157445	chr3	54122640.0	54122660.0
250514_VIC_CFB_TSS_Enhancers_132_verified	ENSG00000157445	chr3	54122774.0	54122794.0
250514_VIC_CFB_TSS_Enhancers_169_verified	ENSG00000157445	chr3	54122577.0	54122597.0
250514_VIC_CFB_TSS_Enhancers_197_verified	ENSG00000157445	chr3	54122834.0	54122854.0
250514_VIC_CFB_TSS_Enhancers_224_verified	ENSG00000157445	chr3	54122664.0	54122684.0
250514_VIC_CFB_TSS_Enhancers_252_verified	ENSG00000157445	chr3	54122683.0	54122703.0
250514_VIC_CFB_TSS_Enhancers_2484	ENSG00000005102	chr17	43661863.0	43661883.0
250514_VIC_CFB_TSS_Enhancers_2478	ENSG00000005102	chr17	43661757.0	43661777.0
250514_VIC_CFB_TSS_Enhancers_2485	ENSG00000005102	chr17	43661872.0	43661892.0
250514_VIC_CFB_TSS_Enhancers_2481	ENSG00000005102	chr17	43661795.0	43661815.0
250514_VIC_CFB_TSS_Enhancers_2490	ENSG00000005102	chr17	43662036.0	43662056.0
250514_VIC_CFB_TSS_Enhancers_2479	ENSG00000005102	chr17	43661778.0	43661798.0
250514_VIC_CFB_TSS_Enhancers_2483	ENSG00000005102	chr17	43661812.0	43661832.0
250514_VIC_CFB_TSS_Enhancers_2480	ENSG00000005102	chr17	43661783.0	43661803.0
250514_VIC_CFB_TSS_Enhancers_2482	ENSG00000005102	chr17	43661810.0	43661830.0
250514_VIC_CFB_TSS_Enhancers_2487	ENSG00000005102	chr17	43661900.0	43661920.0
250514_VIC_CFB_TSS_Enhancers_2489	ENSG00000005102	chr17	43661956.0	43661976.0
250514_VIC_CFB_TSS_Enhancers_80_verified	ENSG00000005102	chr17	43661892.0	43661912.0
250514_VIC_CFB_TSS_Enhancers_150_verified	ENSG00000005102	chr17	43661859.0	43661879.0
250514_VIC_CFB_TSS_Enhancers_314_verified	ENSG00000005102	chr17	43661872.0	43661891.0
250514_VIC_CFB_TSS_Enhancers_396_verified	ENSG00000005102	chr17	43661730.0	43661750.0
250514_VIC_CFB_TSS_Enhancers_393	ENSG00000179796	chr3	26622649.0	26622669.0
250514_VIC_CFB_TSS_Enhancers_394	ENSG00000179796	chr3	26622667.0	26622687.0
250514_VIC_CFB_TSS_Enhancers_400	ENSG00000179796	chr3	26622914.0	26622934.0
250514_VIC_CFB_TSS_Enhancers_403	ENSG00000179796	chr3	26622967.0	26622987.0
250514_VIC_CFB_TSS_Enhancers_397	ENSG00000179796	chr3	26622802.0	26622822.0
250514_VIC_CFB_TSS_Enhancers_395	ENSG00000179796	chr3	26622682.0	26622702.0
250514_VIC_CFB_TSS_Enhancers_401	ENSG00000179796	chr3	26622934.0	26622954.0
250514_VIC_CFB_TSS_Enhancers_399	ENSG00000179796	chr3	26622877.0	26622897.0
250514_VIC_CFB_TSS_Enhancers_402	ENSG00000179796	chr3	26622955.0	26622975.0
250514_VIC_CFB_TSS_Enhancers_405	ENSG00000179796	chr3	26623034.0	26623054.0
250514_VIC_CFB_TSS_Enhancers_404	ENSG00000179796	chr3	26623005.0	26623025.0
250514_VIC_CFB_TSS_Enhancers_82_verified	ENSG00000179796	chr3	26622878.0	26622898.0
250514_VIC_CFB_TSS_Enhancers_140_verified	ENSG00000179796	chr3	26622803.0	26622823.0
250514_VIC_CFB_TSS_Enhancers_218_verified	ENSG00000179796	chr3	26622818.0	26622838.0
250514_VIC_CFB_TSS_Enhancers_260_verified	ENSG00000179796	chr3	26622864.0	26622884.0
250514_VIC_CFB_TSS_Enhancers_1867	ENSG00000139044	chr12	459695.0	459715.0
250514_VIC_CFB_TSS_Enhancers_1874	ENSG00000139044	chr12	459939.0	459959.0
250514_VIC_CFB_TSS_Enhancers_1869	ENSG00000139044	chr12	459774.0	459794.0
250514_VIC_CFB_TSS_Enhancers_1872	ENSG00000139044	chr12	459861.0	459881.0
250514_VIC_CFB_TSS_Enhancers_1876	ENSG00000139044	chr12	460031.0	460051.0
250514_VIC_CFB_TSS_Enhancers_1871	ENSG00000139044	chr12	459832.0	459852.0
250514_VIC_CFB_TSS_Enhancers_1868	ENSG00000139044	chr12	459716.0	459736.0
250514_VIC_CFB_TSS_Enhancers_1877	ENSG00000139044	chr12	460044.0	460064.0
250514_VIC_CFB_TSS_Enhancers_1878	ENSG00000139044	chr12	460083.0	460103.0
250514_VIC_CFB_TSS_Enhancers_1881	ENSG00000139044	chr12	460161.0	460181.0
250514_VIC_CFB_TSS_Enhancers_1873	ENSG00000139044	chr12	459888.0	459908.0
250514_VIC_CFB_TSS_Enhancers_85_verified	ENSG00000139044	chr12	460182.0	460189.0
250514_VIC_CFB_TSS_Enhancers_127_verified	ENSG00000139044	chr12	459960.0	459980.0
250514_VIC_CFB_TSS_Enhancers_146_verified	ENSG00000139044	chr12	459969.0	459989.0
250514_VIC_CFB_TSS_Enhancers_250_verified	ENSG00000139044	chr12	460032.0	460052.0
250514_VIC_CFB_TSS_Enhancers_855	ENSG00000081189	chr5	88883272.0	88883292.0
250514_VIC_CFB_TSS_Enhancers_850	ENSG00000081189	chr5	88883096.0	88883116.0
250514_VIC_CFB_TSS_Enhancers_860	ENSG00000081189	chr5	88883362.0	88883382.0
250514_VIC_CFB_TSS_Enhancers_856	ENSG00000081189	chr5	88883277.0	88883297.0
250514_VIC_CFB_TSS_Enhancers_858	ENSG00000081189	chr5	88883289.0	88883309.0
250514_VIC_CFB_TSS_Enhancers_847	ENSG00000081189	chr5	88882938.0	88882958.0
250514_VIC_CFB_TSS_Enhancers_857	ENSG00000081189	chr5	88883286.0	88883306.0
250514_VIC_CFB_TSS_Enhancers_861	ENSG00000081189	chr5	88883406.0	88883426.0
250514_VIC_CFB_TSS_Enhancers_853	ENSG00000081189	chr5	88883235.0	88883255.0
250514_VIC_CFB_TSS_Enhancers_859	ENSG00000081189	chr5	88883358.0	88883378.0
250514_VIC_CFB_TSS_Enhancers_88_verified	ENSG00000081189	chr5	88882934.0	88882951.0
250514_VIC_CFB_TSS_Enhancers_109_verified	ENSG00000081189	chr5	88882934.0	88882944.0
250514_VIC_CFB_TSS_Enhancers_149_verified	ENSG00000081189	chr5	88882968.0	88882987.0
250514_VIC_CFB_TSS_Enhancers_200_verified	ENSG00000081189	chr5	88883284.0	88883303.0
250514_VIC_CFB_TSS_Enhancers_343_verified	ENSG00000081189	chr5	88883096.0	88883115.0
250514_VIC_CFB_TSS_Enhancers_93_verified	ENSG00000134250	chr1	120069694.0	120069714.0
250514_VIC_CFB_TSS_Enhancers_1745	ENSG00000197467	chr10	69801775.0	69801795.0
250514_VIC_CFB_TSS_Enhancers_1748	ENSG00000197467	chr10	69801920.0	69801940.0
250514_VIC_CFB_TSS_Enhancers_1746	ENSG00000197467	chr10	69801805.0	69801825.0
250514_VIC_CFB_TSS_Enhancers_1752	ENSG00000197467	chr10	69802014.0	69802034.0
250514_VIC_CFB_TSS_Enhancers_1754	ENSG00000197467	chr10	69802054.0	69802074.0
250514_VIC_CFB_TSS_Enhancers_1744	ENSG00000197467	chr10	69801747.0	69801767.0
250514_VIC_CFB_TSS_Enhancers_1753	ENSG00000197467	chr10	69802032.0	69802052.0
250514_VIC_CFB_TSS_Enhancers_1742	ENSG00000197467	chr10	69801683.0	69801703.0
250514_VIC_CFB_TSS_Enhancers_1750	ENSG00000197467	chr10	69801984.0	69802004.0
250514_VIC_CFB_TSS_Enhancers_95_verified	ENSG00000197467	chr10	69801937.0	69801957.0
250514_VIC_CFB_TSS_Enhancers_121_verified	ENSG00000197467	chr10	69801983.0	69802003.0
250514_VIC_CFB_TSS_Enhancers_191_verified	ENSG00000197467	chr10	69802001.0	69802020.0
250514_VIC_CFB_TSS_Enhancers_303_verified	ENSG00000197467	chr10	69801964.0	69801984.0
250514_VIC_CFB_TSS_Enhancers_322_verified	ENSG00000197467	chr10	69801925.0	69801945.0
250514_VIC_CFB_TSS_Enhancers_419_verified	ENSG00000197467	chr10	69801931.0	69801951.0
250514_VIC_CFB_TSS_Enhancers_2338	ENSG00000176658	chr17	32877053.0	32877073.0
250514_VIC_CFB_TSS_Enhancers_2333	ENSG00000176658	chr17	32876923.0	32876943.0
250514_VIC_CFB_TSS_Enhancers_2334	ENSG00000176658	chr17	32876933.0	32876953.0
250514_VIC_CFB_TSS_Enhancers_2335	ENSG00000176658	chr17	32876963.0	32876983.0
250514_VIC_CFB_TSS_Enhancers_2339	ENSG00000176658	chr17	32877106.0	32877126.0
250514_VIC_CFB_TSS_Enhancers_2345	ENSG00000176658	chr17	32877277.0	32877297.0
250514_VIC_CFB_TSS_Enhancers_2336	ENSG00000176658	chr17	32876992.0	32877012.0
250514_VIC_CFB_TSS_Enhancers_2347	ENSG00000176658	chr17	32877403.0	32877423.0
250514_VIC_CFB_TSS_Enhancers_2344	ENSG00000176658	chr17	32877261.0	32877281.0
250514_VIC_CFB_TSS_Enhancers_2343	ENSG00000176658	chr17	32877233.0	32877253.0
250514_VIC_CFB_TSS_Enhancers_2346	ENSG00000176658	chr17	32877358.0	32877378.0
250514_VIC_CFB_TSS_Enhancers_96_verified	ENSG00000176658	chr17	32877087.0	32877107.0
250514_VIC_CFB_TSS_Enhancers_242_verified	ENSG00000176658	chr17	32877059.0	32877079.0
250514_VIC_CFB_TSS_Enhancers_300_verified	ENSG00000176658	chr17	32877029.0	32877049.0
250514_VIC_CFB_TSS_Enhancers_327_verified	ENSG00000176658	chr17	32877054.0	32877073.0
250514_VIC_CFB_TSS_Enhancers_807	ENSG00000113389	chr5	32711293.0	32711313.0
250514_VIC_CFB_TSS_Enhancers_806	ENSG00000113389	chr5	32711280.0	32711300.0
250514_VIC_CFB_TSS_Enhancers_805	ENSG00000113389	chr5	32711258.0	32711278.0
250514_VIC_CFB_TSS_Enhancers_810	ENSG00000113389	chr5	32711520.0	32711540.0
250514_VIC_CFB_TSS_Enhancers_809	ENSG00000113389	chr5	32711463.0	32711483.0
250514_VIC_CFB_TSS_Enhancers_802	ENSG00000113389	chr5	32711222.0	32711242.0
250514_VIC_CFB_TSS_Enhancers_808	ENSG00000113389	chr5	32711327.0	32711347.0
250514_VIC_CFB_TSS_Enhancers_798	ENSG00000113389	chr5	32711104.0	32711124.0
250514_VIC_CFB_TSS_Enhancers_804	ENSG00000113389	chr5	32711244.0	32711264.0
250514_VIC_CFB_TSS_Enhancers_799	ENSG00000113389	chr5	32711115.0	32711135.0
250514_VIC_CFB_TSS_Enhancers_801	ENSG00000113389	chr5	32711221.0	32711241.0
250514_VIC_CFB_TSS_Enhancers_97_verified	ENSG00000113389	chr5	32711464.0	32711484.0
250514_VIC_CFB_TSS_Enhancers_120_verified	ENSG00000113389	chr5	32711355.0	32711375.0
250514_VIC_CFB_TSS_Enhancers_362_verified	ENSG00000113389	chr5	32711509.0	32711529.0
250514_VIC_CFB_TSS_Enhancers_427_verified	ENSG00000113389	chr5	32711321.0	32711341.0
250514_VIC_CFB_TSS_Enhancers_1614	ENSG00000167081	chr9	125747442.0	125747462.0
250514_VIC_CFB_TSS_Enhancers_1606	ENSG00000167081	chr9	125747087.0	125747107.0
250514_VIC_CFB_TSS_Enhancers_1618	ENSG00000167081	chr9	125747542.0	125747562.0
250514_VIC_CFB_TSS_Enhancers_1619	ENSG00000167081	chr9	125747546.0	125747566.0
